Codigo,Nombre_base,CodigoEstado_base,CodigoProveedorConsultado,FechaConsulta,Nombre_detalle,CodigoEstado_detalle,Estado,CodigoLicitacion,Descripcion,CodigoTipo,Tipo,TipoMoneda,CodigoEstadoProveedor,EstadoProveedor,TieneItems,PromedioCalificacion,CantidadEvaluacion,Descuentos,Cargos,TotalNeto,PorcentajeIva,Impuestos,Total,Financiamiento,Pais,TipoDespacho,FormaPago,Fechas.FechaCreacion,Fechas.FechaEnvio,Fechas.FechaAceptacion,Fechas.FechaCancelacion,Fechas.FechaUltimaModificacion,Comprador.CodigoOrganismo,Comprador.NombreOrganismo,Comprador.RutUnidad,Comprador.CodigoUnidad,Comprador.NombreUnidad,Comprador.Actividad,Comprador.DireccionUnidad,Comprador.ComunaUnidad,Comprador.RegionUnidad,Comprador.Pais,Comprador.NombreContacto,Comprador.CargoContacto,Comprador.FonoContacto,Comprador.MailContacto,Proveedor.Codigo,Proveedor.Nombre,Proveedor.Actividad,Proveedor.CodigoSucursal,Proveedor.NombreSucursal,Proveedor.RutSucursal,Proveedor.Direccion,Proveedor.Comuna,Proveedor.Region,Proveedor.Pais,Proveedor.NombreContacto,Proveedor.CargoContacto,Proveedor.FonoContacto,Proveedor.MailContacto,Items.Cantidad,Items.Listado,CategoriaProducto,FechaProcesamiento,Tipo_base,Estado_base,CodigoOrganismoPublico_base,NombreOrganismoPublico_base,FechaCreacion,FechaCierre,Tipo_detalle,Estado_detalle,NombreProductoGenerico,EspecificacionComprador,EspecificacionProveedor,CodigoOrganismoPublico_detalle,NombreOrganismoPublico_detalle,Monto,CodigoOrganismoPublico,NombreOrganismoPublico
1099899-50-CM26,ALIMENTACIÓN FUNCIONARIOS MES DE FEBRERO COSAM LOS ANDES Orden de Compra: 1099899-50-CM26,6,27693,27022026,ALIMENTACIÓN FUNCIONARIOS MES DE FEBRERO COSAM LOS ANDES Orden de Compra: 1099899-50-CM26,6,Aceptada,,"COSAM Los Andes, requiere la compra de Beneficio Alimentación mes de FEBRERO Orden de Compra codigo: 1099899-50-CM26 dirigida a EDENRED CHILE SOCIEDAD ANONIMA",9,CM,CLP,4,Aceptada,1,4.767676767676767,99,279731.0,0.0,5594622.0,19.0,1009829.0,6324720.0,,CL,12,2,2026-02-26T17:17:51.887,2026-02-27T14:44:59.097,2026-02-27T15:24:50.27,,2026-02-27T12:01:00,1688788,CENTRO SALUD MENTAL COMUNITARIA LOS ANDES,62.000.630-0,1099899,BIENES Y SERVICIOS,HOSPITALES Y CLÍNICAS,O'HIGGINS N°470,Los Andes,Región de Valparaíso ,CL,Paulina Varas Rojas,,,,27693,EDENRED CHILE SOCIEDAD ANONIMA,"RESTAURANTES| OTROS TIPOS DE INTERMEDIACION MONETARIA N.C.P.| SOCIEDADES DE INVERSION Y RENTISTAS DE CAPITALES MOBILIARIOS EN GENERA| COMPRA, VENTA Y ALQUILER (EXCEPTO AMOBLADOS) DE INMUEBLES PROPIOS O AR| OTRAS ACTIVIDADES EMPRESARIALES N.C.P.",27623,EDENRED CHILE S.A.,96.781.350-8,"Avenida Andres Bello # 2687, piso 13.",,,CL,,Contacto,,,1,"[{'Correlativo': 1, 'CodigoCategoria': 0, 'Categoria': '', 'CodigoProducto': 0, 'Producto': 'ALIMENTACIÓN -  ', 'EspecificacionComprador': '(1964920) ALIMENTACIÓN -  ', 'EspecificacionProveedor': '(1964920) ALIMENTACIÓN -   ; Región Metropolitana de Santiago; Santiago; Direccion no aplica a productos virtuales; DESCUENTO 5,0%', 'Cantidad': 1.0, 'Unidad': None, 'Moneda': 'CLP', 'PrecioNeto': 5594622.0, 'TotalCargos': 0.0, 'TotalDescuentos': 0.0, 'TotalImpuestos': 0.0, 'Total': 5594622.0}]",ALIMENTACION,2026-02-28T02:57:47.004101,,,,,,,,,,,,,,,,
2045-63-CM26,Recarga tarjetas de alimentación mes de Marzo,6,27693,27022026,Recarga tarjetas de alimentación mes de Marzo,6,Aceptada,,Orden de Compra codigo: 2045-63-CM26 dirigida a EDENRED CHILE SOCIEDAD ANONIMA,9,CM,CLP,4,Aceptada,1,4.767676767676767,99,353826.0,0.0,7076515.0,19.0,1277311.0,8000000.0,,CL,12,2,2026-02-27T10:08:43.87,2026-02-27T11:58:42.22,2026-02-27T12:58:32.273,,2026-02-27T10:19:00,7278,SERVICIO DE SALUD DEL MAULE HOSPITAL DE CUREPTO,61.606.910-1,3040,Hospital de Curepto,,Pedro Ant. González N° 24,Curepto,Región del Maule ,CL,JESSICA MARIA GONZALEZ MEJIAS,,,,27693,EDENRED CHILE SOCIEDAD ANONIMA,"RESTAURANTES| OTROS TIPOS DE INTERMEDIACION MONETARIA N.C.P.| SOCIEDADES DE INVERSION Y RENTISTAS DE CAPITALES MOBILIARIOS EN GENERA| COMPRA, VENTA Y ALQUILER (EXCEPTO AMOBLADOS) DE INMUEBLES PROPIOS O AR| OTRAS ACTIVIDADES EMPRESARIALES N.C.P.",27623,EDENRED CHILE S.A.,96.781.350-8,"Avenida Andres Bello # 2687, piso 13.",,,CL,,Contacto,,,1,"[{'Correlativo': 1, 'CodigoCategoria': 0, 'Categoria': '', 'CodigoProducto': 0, 'Producto': 'ALIMENTACIÓN -  ', 'EspecificacionComprador': '(1964920) ALIMENTACIÓN -  ', 'EspecificacionProveedor': '(1964920) ALIMENTACIÓN -   ; Región Metropolitana de Santiago; Santiago; Direccion no aplica a productos virtuales; DESCUENTO 5,0%', 'Cantidad': 1.0, 'Unidad': None, 'Moneda': 'CLP', 'PrecioNeto': 7076515.0, 'TotalCargos': 0.0, 'TotalDescuentos': 0.0, 'TotalImpuestos': 0.0, 'Total': 7076515.0}]",ALIMENTACION,2026-02-28T02:57:47.004101,,,,,,,,,,,,,,,,
1620-47-CM26,Carga Tarjeta de Alimentación,12,27693,27022026,Carga Tarjeta de Alimentación,12,Recepción Conforme,,Orden de Compra codigo: 1620-47-CM26 dirigida a EDENRED CHILE SOCIEDAD ANONIMA,9,CM,CLP,7,Recepción Conforme,1,4.767676767676767,99,619150.0,0.0,12383000.0,19.0,2235132.0,13998982.0,121,CL,12,2,2026-02-19T17:49:18.35,2026-02-20T15:35:50.16,2026-02-23T08:53:16.513,,2026-02-19T17:52:00,7441,SERVICIO DE SALUD HOSPITAL DE CHIMBARONGO,61.602.146-k,2616,SERVICIO DE SALUD HOSPITAL DE CHIMBARONGO,Salud,Calle Arturo Prat Nº 33,Chimbarongo,Región del Libertador General Bernardo O´Higgins,CL,Eduardo Arenas Galaz,,,,27693,EDENRED CHILE SOCIEDAD ANONIMA,"RESTAURANTES| OTROS TIPOS DE INTERMEDIACION MONETARIA N.C.P.| SOCIEDADES DE INVERSION Y RENTISTAS DE CAPITALES MOBILIARIOS EN GENERA| COMPRA, VENTA Y ALQUILER (EXCEPTO AMOBLADOS) DE INMUEBLES PROPIOS O AR| OTRAS ACTIVIDADES EMPRESARIALES N.C.P.",27623,EDENRED CHILE S.A.,96.781.350-8,"Avenida Andres Bello # 2687, piso 13.",,,CL,,Contacto,,,1,"[{'Correlativo': 1, 'CodigoCategoria': 0, 'Categoria': '', 'CodigoProducto': 0, 'Producto': 'ALIMENTACIÓN -  ', 'EspecificacionComprador': '(1964920) ALIMENTACIÓN -  ', 'EspecificacionProveedor': '(1964920) ALIMENTACIÓN -   ; Región Metropolitana de Santiago; Santiago; Direccion no aplica a productos virtuales; DESCUENTO 5,0%', 'Cantidad': 1.0, 'Unidad': None, 'Moneda': 'CLP', 'PrecioNeto': 12383000.0, 'TotalCargos': 0.0, 'TotalDescuentos': 0.0, 'TotalImpuestos': 0.0, 'Total': 12383000.0}]",ALIMENTACION,2026-02-28T02:57:47.004101,,,,,,,,,,,,,,,,
1077908-39-CM26,SC N° 142 RECARGA DE TARJETAS PARA ENTREGA BENEFICIO DE ALIMENTACIÓN A FUNCIONARIOS DEL CENTRO ONCOLÓGICO DEL NORTE CORRESPONDIENTE AL MES DE MARZO DE 2026.,6,27693,27022026,SC N° 142 RECARGA DE TARJETAS PARA ENTREGA BENEFICIO DE ALIMENTACIÓN A FUNCIONARIOS DEL CENTRO ONCOLÓGICO DEL NORTE CORRESPONDIENTE AL MES DE MARZO DE 2026.,6,Aceptada,,RECARGA DE DINERO A 328 TARJETAS PARA ENTREGA DE BENEFICIO DE ALIMENTACIÓN A FUNCIONARIOS DEL CENTRO ONCOLÓGICO DEL NORTE. COMPRA REALIZADA SEGÚN SOL.COMPRA SDA N°142.,9,CM,CLP,4,Aceptada,1,4.767676767676767,99,1398052.0,0.0,27961039.0,19.0,5046968.0,31609955.0,,CL,12,2,2026-02-27T14:39:30.873,2026-02-27T15:06:49.56,2026-02-27T15:27:43.743,,2026-02-27T15:07:00,1648816,CENTRO ONCOLOGICO DEL NORTE,62.000.380-8,1077908,Bienes y Servicios,Salud,Los Pumas # 10255 Chimba Alto,Antofagasta,Región de Antofagasta ,CL,JOHANA DONOSO,,,,27693,EDENRED CHILE SOCIEDAD ANONIMA,"RESTAURANTES| OTROS TIPOS DE INTERMEDIACION MONETARIA N.C.P.| SOCIEDADES DE INVERSION Y RENTISTAS DE CAPITALES MOBILIARIOS EN GENERA| COMPRA, VENTA Y ALQUILER (EXCEPTO AMOBLADOS) DE INMUEBLES PROPIOS O AR| OTRAS ACTIVIDADES EMPRESARIALES N.C.P.",27623,EDENRED CHILE S.A.,96.781.350-8,"Avenida Andres Bello # 2687, piso 13.",,,CL,,Contacto,,,1,"[{'Correlativo': 1, 'CodigoCategoria': 0, 'Categoria': '', 'CodigoProducto': 0, 'Producto': 'ALIMENTACIÓN -  ', 'EspecificacionComprador': '(1964920) ALIMENTACIÓN -  ', 'EspecificacionProveedor': '(1964920) ALIMENTACIÓN -   ; Región Metropolitana de Santiago; Santiago; Direccion no aplica a productos virtuales; DESCUENTO 5,0%', 'Cantidad': 1.0, 'Unidad': None, 'Moneda': 'CLP', 'PrecioNeto': 27961039.0, 'TotalCargos': 0.0, 'TotalDescuentos': 0.0, 'TotalImpuestos': 0.0, 'Total': 27961039.0}]",ALIMENTACION,2026-02-28T02:57:47.004101,,,,,,,,,,,,,,,,
1398-239-SE26,BENEFICIO ALIMENTACIÓN MES MARZO 2026,12,27693,27022026,BENEFICIO ALIMENTACIÓN MES MARZO 2026,12,Recepción Conforme,,"BENEFICIO ALIMENTACIÓN MES MARZO 2026.

Requerimiento correo electrónico jefa Subdepto. de Personas.
25/02/2023",8,SE,CLP,7,Recepción Conforme,1,4.767676767676767,99,2095944.0,0.0,41918897.0,19.0,7566361.0,47389314.0,1211,CL,12,2,2026-02-25T16:10:15.59,2026-02-25T17:29:19.86,2026-02-26T09:13:21.137,,2026-02-25T17:00:00,7054,SERVICIO DE SALUD LIBERTADOR BDO OHIGGINS,61.606.800-8,2394,Servicio de Salud Ohiggins,HOSPITALES Y CLINICAS,"Servicio de Salud Ohiggins, Av Libertador Bernardo O'Higgins 609.",Rancagua,Región del Libertador General Bernardo O´Higgins,CL,Cristian Silva Pardo,Profesional Unidad Gestión de Compra,,,27693,EDENRED CHILE SOCIEDAD ANONIMA,RESTAURANTES| OTROS TIPOS DE INTERMEDIACION MONETA,27623,EDENRED CHILE S.A.,96.781.350-8,"Avenida Andres Bello # 2687, piso 13.",Las Condes,Región Metropolitana de Santiago,CL,YASMIN GUERRA,ADMINISTRATIVA MERCADO PUBLICO,,,1,"[{'Correlativo': 1, 'CodigoCategoria': 93131600, 'Categoria': 'Organizaciones y consultorías políticas, demográficas, económicas, sociales y de administración pública / Ayuda y asistencia humanitaria / Política, planificación y programas de alimentación y nutrición', 'CodigoProducto': 93131608, 'Producto': 'Servicios de suministro de alimentos', 'EspecificacionComprador': 'Beneficio Alimentación mes de Marzo 2026, Requerimiento según acuerdo complementario.\r\n RESOLUCIÓN EXENTÄ NN° 0911 /2026.\r\nMATERIA: APRUE?? ACUERDO\r\nCOMPLEMENTARIO QUE INDICA. \r\n\r\n\r\n', 'EspecificacionProveedor': '', 'Cantidad': 1.0, 'Unidad': None, 'Moneda': 'CLP', 'PrecioNeto': 41918897.0, 'TotalCargos': 0.0, 'TotalDescuentos': 0.0, 'TotalImpuestos': 0.0, 'Total': 41918897.0}]",ALIMENTACION,2026-02-28T02:57:47.004101,,,,,,,,,,,,,,,,
1063538-1676-SE26,ORDEN DE COMPRA DESDE 1063538-204-LR24,12,27693,27022026,ORDEN DE COMPRA DESDE 1063538-204-LR24,12,Recepción Conforme,1063538-204-LR24,"CONV. SUM. ENTREGA DE BENEFICIOS DE ALIMENTACION DESDE 1063538-204-LR24.

CARGA MASIVA Y DIARIA MARZO 2026, SOLICITADA POR SUBDIRECCION DE GESTION DE PERSONAS Y AUTORIZADA POR SDA CON FECHA 20/02/2026.",8,SE,CLP,7,Recepción Conforme,1,4.767676767676767,99,8332955.0,0.0,163391275.0,19.0,29461081.0,184519401.0,,CL,7,2,2026-02-23T12:32:13.593,2026-02-23T12:38:03.567,2026-02-23T15:02:41.127,,2026-02-23T12:36:00,7393,HOSPITAL BASE OSORNO,61.602.260-1,1063538,Bienes y Servicios,Salud Pública,"GUILLERMO BUHLER 1765, OSORNO",* ,Región de los Lagos ,CL,CARMEN GALLARDO,APOYO ABASTECIMIENTO,,,27693,EDENRED CHILE SOCIEDAD ANONIMA,RESTAURANTES| OTROS TIPOS DE INTERMEDIACION MONETA,27623,EDENRED CHILE S.A.,96.781.350-8,"Avenida Andres Bello # 2687, piso 13.",Las Condes,Región Metropolitana de Santiago,CL,YASMIN GUERRA,ADMINISTRATIVA MERCADO PUBLICO,,,1,"[{'Correlativo': 1, 'CodigoCategoria': 14111600, 'Categoria': 'Productos de papel / Productos de papel / Papel fantasía', 'CodigoProducto': 14111604, 'Producto': 'Tarjetas comerciales', 'EspecificacionComprador': '001-3001 |\tTarjetas de Alimentación', 'EspecificacionProveedor': 'e presenta oferta Edenred Chile S.A.  Conforme al numeral 10.2 de las bases administrativas ingresar el porcentaje de descuento y la aclaración por el foro de consultas y respuestas ingresar valor carga diaria, ingresamos el valor de carga diaria, sin per', 'Cantidad': 1.0, 'Unidad': None, 'Moneda': 'CLP', 'PrecioNeto': 163391275.0, 'TotalCargos': 0.0, 'TotalDescuentos': 0.0, 'TotalImpuestos': 0.0, 'Total': 163391275.0}]",ALIMENTACION,2026-02-28T02:57:47.004101,,,,,,,,,,,,,,,,
1692-84-CM26,ADUISICIÓN DE 2141 RECARGAS PARA TARJETAS DE ALIMENTACIÓN DE 161 FUNCIONARIOS,12,27693,27022026,ADUISICIÓN DE 2141 RECARGAS PARA TARJETAS DE ALIMENTACIÓN DE 161 FUNCIONARIOS,12,Recepción Conforme,,"ADQUISICIÓN DE 2141 RECARGAS PARA TARJETAS DE ALIMENTACIÓN DE 161 FUNCIONARIOS
RECARGAS CORRESPONDIENTES AL MES DE ENERO DE 2026 SEGÚN PEDIDOS DE MATERIALES N° 67 Y N° 67 DE FECHA 12 DE FEBRERO DE 2026",9,CM,CLP,7,Recepción Conforme,1,4.767676767676767,99,539748.0,0.0,10794958.0,19.0,1948490.0,12203700.0,176,CL,12,2,2026-02-12T16:31:26.13,2026-02-13T10:34:45.72,2026-02-13T14:57:14.837,,2026-02-13T09:08:00,7480,SERVICIO NACIONAL DE SALUD HOSPITAL DE COCHRANE,61.602.292-k,2688,Hospital Cochrane,,Doctor Steffens 730,Cochrane,Región Aysén del General Carlos Ibáñez del Campo,CL,CARLA OJEDA,,,,27693,EDENRED CHILE SOCIEDAD ANONIMA,"RESTAURANTES| OTROS TIPOS DE INTERMEDIACION MONETARIA N.C.P.| SOCIEDADES DE INVERSION Y RENTISTAS DE CAPITALES MOBILIARIOS EN GENERA| COMPRA, VENTA Y ALQUILER (EXCEPTO AMOBLADOS) DE INMUEBLES PROPIOS O AR| OTRAS ACTIVIDADES EMPRESARIALES N.C.P.",27623,EDENRED CHILE S.A.,96.781.350-8,"Avenida Andres Bello # 2687, piso 13.",,,CL,,Contacto,,,1,"[{'Correlativo': 1, 'CodigoCategoria': 0, 'Categoria': '', 'CodigoProducto': 0, 'Producto': 'ALIMENTACIÓN -  ', 'EspecificacionComprador': '(1964920) ALIMENTACIÓN -  ', 'EspecificacionProveedor': '(1964920) ALIMENTACIÓN -   ; Región Metropolitana de Santiago; Santiago; Direccion no aplica a productos virtuales; DESCUENTO 5,0%', 'Cantidad': 1.0, 'Unidad': None, 'Moneda': 'CLP', 'PrecioNeto': 10794958.0, 'TotalCargos': 0.0, 'TotalDescuentos': 0.0, 'TotalImpuestos': 0.0, 'Total': 10794958.0}]",ALIMENTACION,2026-02-28T02:57:47.004101,,,,,,,,,,,,,,,,
2085-178-CM26,Recarga Alimentación funcionarios Marzo,12,27693,27022026,Recarga Alimentación funcionarios Marzo,12,Recepción Conforme,,"Orden de Compra codigo: 2085-178-CM26 dirigida a EDENRED CHILE SOCIEDAD ANONIMA
Recarga alimentación funcionarios Marzo 2026
FS:71
Referente: Doroty Ferreira",9,CM,CLP,7,Recepción Conforme,1,4.767676767676767,99,1367076.0,0.0,27341513.0,19.0,4935143.0,30909580.0,,CL,12,2,2026-02-25T14:25:24.663,2026-02-25T14:34:42.79,2026-02-25T15:51:18.683,,2026-02-25T14:30:00,7384,SERVICIO DE SALUD ARAUCANIA HOSPITAL DE TRAIGUEN,61.602.226-1,3080,Hospital Traiguén,HOSPITALES Y CLINICAS,21 de Mayo 751,Traiguén,Región de la Araucanía ,CL,felipe hurtado belmar,,,,27693,EDENRED CHILE SOCIEDAD ANONIMA,"RESTAURANTES| OTROS TIPOS DE INTERMEDIACION MONETARIA N.C.P.| SOCIEDADES DE INVERSION Y RENTISTAS DE CAPITALES MOBILIARIOS EN GENERA| COMPRA, VENTA Y ALQUILER (EXCEPTO AMOBLADOS) DE INMUEBLES PROPIOS O AR| OTRAS ACTIVIDADES EMPRESARIALES N.C.P.",27623,EDENRED CHILE S.A.,96.781.350-8,"Avenida Andres Bello # 2687, piso 13.",,,CL,,Contacto,,,1,"[{'Correlativo': 1, 'CodigoCategoria': 0, 'Categoria': '', 'CodigoProducto': 0, 'Producto': 'ALIMENTACIÓN -  ', 'EspecificacionComprador': '(1964920) ALIMENTACIÓN -  ', 'EspecificacionProveedor': '(1964920) ALIMENTACIÓN -   ; Región Metropolitana de Santiago; Santiago; Direccion no aplica a productos virtuales; DESCUENTO 5,0%', 'Cantidad': 1.0, 'Unidad': None, 'Moneda': 'CLP', 'PrecioNeto': 27341513.0, 'TotalCargos': 0.0, 'TotalDescuentos': 0.0, 'TotalImpuestos': 0.0, 'Total': 27341513.0}]",ALIMENTACION,2026-02-28T02:57:47.004101,,,,,,,,,,,,,,,,
3951-45-CM26,Orden de Compra: 3951-45-CM26,12,27693,27022026,Orden de Compra: 3951-45-CM26,12,Recepción Conforme,,Orden de Compra codigo: 3951-45-CM26 dirigida a EDENRED CHILE SOCIEDAD ANONIMA,9,CM,CLP,7,Recepción Conforme,1,4.767676767676767,99,390315.0,0.0,7806303.0,19.0,1409038.0,8825026.0,,CL,12,2,2026-02-23T17:07:50.193,2026-02-25T17:37:45.87,2026-02-26T09:06:52.54,,2026-02-25T16:34:00,118630,CONSULTORIO GENERAL URBANO VICTOR DOMINGO SILVA,61.974.700-3,4871,Consultorio Victor Domingo Silva,,Los Aromos Esq. Alejandro Gutierrez,Coyhaique,Región Aysén del General Carlos Ibáñez del Campo,CL,Maria Fernanda Bonnassiolle Rozas,,,,27693,EDENRED CHILE SOCIEDAD ANONIMA,"RESTAURANTES| OTROS TIPOS DE INTERMEDIACION MONETARIA N.C.P.| SOCIEDADES DE INVERSION Y RENTISTAS DE CAPITALES MOBILIARIOS EN GENERA| COMPRA, VENTA Y ALQUILER (EXCEPTO AMOBLADOS) DE INMUEBLES PROPIOS O AR| OTRAS ACTIVIDADES EMPRESARIALES N.C.P.",27623,EDENRED CHILE S.A.,96.781.350-8,"Avenida Andres Bello # 2687, piso 13.",,,CL,,Contacto,,,1,"[{'Correlativo': 1, 'CodigoCategoria': 0, 'Categoria': '', 'CodigoProducto': 0, 'Producto': 'ALIMENTACIÓN -  ', 'EspecificacionComprador': '(1964920) ALIMENTACIÓN -  ', 'EspecificacionProveedor': '(1964920) ALIMENTACIÓN -   ; Región Metropolitana de Santiago; Santiago; Direccion no aplica a productos virtuales; DESCUENTO 5,0%', 'Cantidad': 1.0, 'Unidad': None, 'Moneda': 'CLP', 'PrecioNeto': 7806303.0, 'TotalCargos': 0.0, 'TotalDescuentos': 0.0, 'TotalImpuestos': 0.0, 'Total': 7806303.0}]",ALIMENTACION,2026-02-28T02:57:47.004101,,,,,,,,,,,,,,,,
620279-15-CM26,GRUPAEROMONTT- Alimentación Contratada ,12,27693,2026-03-01,GRUPAEROMONTT- Alimentación Contratada ,12,Recepción Conforme,,"SE SOLICITA FACTURAR A NOMBRE DEL GRUPO AERONAVAL PUERTO MONTT
RUT: 62.000.690-4
DIRECCIÓN: ACCESO AEROPUERTO EL TEPUAL, HANGAR NAVAL S/N, PUERTO MONTT.
GIRO ADMINISTRACIÓN PUBLICA FF.AA.",9,CM,CLP,7,Recepción Conforme,1,4.767676767676767,99,1048547.0,0.0,20970946.0,19.0,3785256.0,23707654.0,,CL,12,2,2026-01-19T15:43:07.7,2026-02-12T10:38:16.417,2026-02-12T12:51:24.727,,2026-02-11T17:55:00,111875,DIRECCION DE ABASTECIMIENTO DE LA ARMADA,61.980.010-9,620279,BASE NAVAL PUERTO MONTT,DEFENSA,"DIEGO PORTALES 2300, PUERTO MONTT",Puerto Montt,Región de los Lagos ,CL,MATIAS DELGADO BAHAMONDEZ,,,,27693,EDENRED CHILE SOCIEDAD ANONIMA,"RESTAURANTES| OTROS TIPOS DE INTERMEDIACION MONETARIA N.C.P.| SOCIEDADES DE INVERSION Y RENTISTAS DE CAPITALES MOBILIARIOS EN GENERA| COMPRA, VENTA Y ALQUILER (EXCEPTO AMOBLADOS) DE INMUEBLES PROPIOS O AR| OTRAS ACTIVIDADES EMPRESARIALES N.C.P.",27623,EDENRED CHILE S.A.,96.781.350-8,"Avenida Andres Bello # 2687, piso 13.",,,CL,,Contacto,,,1,"[{'Correlativo': 1, 'CodigoCategoria': 0, 'Categoria': '', 'CodigoProducto': 0, 'Producto': 'ALIMENTACIÓN -  ', 'EspecificacionComprador': '(1964920) ALIMENTACIÓN -  ', 'EspecificacionProveedor': '(1964920) ALIMENTACIÓN -   ; Región Metropolitana de Santiago; Santiago; Direccion no aplica a productos virtuales; DESCUENTO 5,0%', 'Cantidad': 1.0, 'Unidad': None, 'Moneda': 'CLP', 'PrecioNeto': 20970946.0, 'TotalCargos': 0.0, 'TotalDescuentos': 0.0, 'TotalImpuestos': 0.0, 'Total': 20970946.0}]",ALIMENTACION,2026-03-01T22:39:50.892756,,,,,,,,,,,,,,,,
1079454-49-CM26,"ADQUISICION DE RANCHO PARA EL PERSONAL DE SERVICIO ANIVERSARIO ANTOIFAGASTA 11, 12 Y 13 DE FEBRERO 2026, SEGÚN N.C.U.:248410572. - Orden de Compra: 1079454-49-CM26",6,27693,2026-03-02,"ADQUISICION DE RANCHO PARA EL PERSONAL DE SERVICIO ANIVERSARIO ANTOIFAGASTA 11, 12 Y 13 DE FEBRERO 2026, SEGÚN N.C.U.:248410572. - Orden de Compra: 1079454-49-CM26",6,Aceptada,,"ADQUISICION DE RANCHO PARA EL PERSONAL DE SERVICIO ANIVERSARIO ANTOIFAGASTA 11, 12 Y 13 DE FEBRERO 2026, SEGÚN N.C.U.:248410572. - Orden de Compra codigo: 1079454-49-CM26 dirigida a EDENRED CHILE SOCIEDAD ANONIMA",9,CM,CLP,4,Aceptada,1,4.767676767676767,99,51891.0,0.0,1037815.0,19.0,187326.0,1173250.0,,CL,12,2,2026-02-25T12:11:25.48,2026-02-27T16:35:15.96,2026-03-02T10:41:10.37,,2026-02-27T10:42:00,113812,DIRECCION DE LOGISTICA DE CARABINEROS,61.978.660-2,1079454,SECCIÓN COMPRAS ZONA DE CARABINEROS ANTOFAGASTA,COMPRAS II ZONA ANTOFAGASTA,5 TA COMISARIA LA PORTADA,Antofagasta,Región de Antofagasta ,CL,Alison  Montiel,,,,27693,EDENRED CHILE SOCIEDAD ANONIMA,"RESTAURANTES| OTROS TIPOS DE INTERMEDIACION MONETARIA N.C.P.| SOCIEDADES DE INVERSION Y RENTISTAS DE CAPITALES MOBILIARIOS EN GENERA| COMPRA, VENTA Y ALQUILER (EXCEPTO AMOBLADOS) DE INMUEBLES PROPIOS O AR| OTRAS ACTIVIDADES EMPRESARIALES N.C.P.",27623,EDENRED CHILE S.A.,96.781.350-8,"Avenida Andres Bello # 2687, piso 13.",,,CL,,Contacto,,,1,"[{'Correlativo': 1, 'CodigoCategoria': 0, 'Categoria': '', 'CodigoProducto': 0, 'Producto': 'ALIMENTACIÓN -  ', 'EspecificacionComprador': '(1964920) ALIMENTACIÓN -  ', 'EspecificacionProveedor': '(1964920) ALIMENTACIÓN -   ; Región Metropolitana de Santiago; Santiago; Direccion no aplica a productos virtuales; DESCUENTO 5,0%', 'Cantidad': 1.0, 'Unidad': None, 'Moneda': 'CLP', 'PrecioNeto': 1037815.0, 'TotalCargos': 0.0, 'TotalDescuentos': 0.0, 'TotalImpuestos': 0.0, 'Total': 1037815.0}]",ALIMENTACION,2026-03-02T14:16:32.946401,,,,,,,,,,,,,,,,
3413-3-CM26,"ADQUISICIÓN DE TARJETA DE ALIMENTACIÓN PARA LA COMPRA DE VIVERES EN SUPERMERCADO, SIN DESCUENTOS ADICIONALES NI BONIFICACIONES, PARA EL CASINO GUARNICIONAL HUAYQUIQUE",4,27693,2026-03-02,"ADQUISICIÓN DE TARJETA DE ALIMENTACIÓN PARA LA COMPRA DE VIVERES EN SUPERMERCADO, SIN DESCUENTOS ADICIONALES NI BONIFICACIONES, PARA EL CASINO GUARNICIONAL HUAYQUIQUE",4,Enviada a proveedor,,"Orden de Compra codigo: 3413-3-CM26 dirigida a EDENRED CHILE SOCIEDAD ANONIMA
FONDOS INTERNOS
CENTRO DE COSTO 1100035009
22.01.001
SIC: 340069
OC: 333365
",9,CM,CLP,1,Nueva orden de compra,1,4.767676767676767,99,132685.0,0.0,2653693.0,19.0,478992.0,3000000.0,,CL,12,2,2026-02-20T15:46:08.953,2026-03-02T11:42:39.42,,,2026-02-26T10:52:00,111870,DIVISION LOGISTICA DEL EJERCITO,61.971.700-7,4334,Cuartel General VI División de Ejército - CGVIDE,,Diego Portales 1041,Iquique,Región de Tarapacá  ,CL,CLAUDIO PICHINAO,,,,27693,EDENRED CHILE SOCIEDAD ANONIMA,"RESTAURANTES| OTROS TIPOS DE INTERMEDIACION MONETARIA N.C.P.| SOCIEDADES DE INVERSION Y RENTISTAS DE CAPITALES MOBILIARIOS EN GENERA| COMPRA, VENTA Y ALQUILER (EXCEPTO AMOBLADOS) DE INMUEBLES PROPIOS O AR| OTRAS ACTIVIDADES EMPRESARIALES N.C.P.",27623,EDENRED CHILE S.A.,96.781.350-8,"Avenida Andres Bello # 2687, piso 13.",,,CL,,Contacto,,,1,"[{'Correlativo': 1, 'CodigoCategoria': 0, 'Categoria': '', 'CodigoProducto': 0, 'Producto': 'ALIMENTACIÓN -  ', 'EspecificacionComprador': '(1964920) ALIMENTACIÓN -  ', 'EspecificacionProveedor': '(1964920) ALIMENTACIÓN -   ; Región Metropolitana de Santiago; Santiago; Direccion no aplica a productos virtuales; DESCUENTO 5,0%', 'Cantidad': 1.0, 'Unidad': None, 'Moneda': 'CLP', 'PrecioNeto': 2653693.0, 'TotalCargos': 0.0, 'TotalDescuentos': 0.0, 'TotalImpuestos': 0.0, 'Total': 2653693.0}]",ALIMENTACION,2026-03-02T16:12:08.610962,,,,,,,,,,,,,,,,
